_id,Loại dự án,Tên dự án,Đường,Thành phố,Chủ đầu tư,Trạng thái,Diện tích(m²),Ngày đăng,Tổng vốn đầu tư(tỷ đồng),Xếp hạng,Mô tả
66f90a678ac175583333ec3e,Khu Đô Thị,Nam Hòa Xuân: Khu đô thị tại Đà Nẵng,đảo Đồng Nò,Ngũ Hành Sơn,Công ty Cổ phần Tập đoàn Mặt Trời (Sun Group),Đang mở bán,5080000.0,08/07/2022 8:50 AM,chưa cập nhật,chưa có đánh giá,"Khu đô thị Nam Hòa Xuân có vị trí nằm tại đảo Đồng Nò, phường Hòa Quý, quận Ngũ Hành Sơn, thành phố Đà Nẵng. Dự án nằm trên các tuyến đường Nguyễn Phước Lan, Võ Chí Công, Mai Đăng Chơn, thuận tiện di chuyển qua các vùng lân cận như trung tâm thành phố Đà Nẵng và bãi biển Mỹ Khê."
66f90a698ac175583333ec3f,Khu Đô Thị,Gami Eco Charm: Dự án khu đô thị tại Đà Nẵng,Cửa sông Cu Đê,Liên Chiểu,Công ty Cổ phần Tập đoàn Gami - Gami Group,Đang mở bán,600000.0,01/12/2022 5:15 PM,1000.0,chưa có đánh giá,"Dự án Khu đô thị Gami Eco Charm thuộc Khu đô thị FLC Eco Charm tại Đà Nẵng. Dự án Gami Eco Charm có vị trí tại cửa sông Cu Đê, quận Liên Chiểu, thành phố Đà Nẵng. Dự án Gami Eco Charm có phía Bắc giáp với vùng núi cao, đèo Hải Vân, phía Tây giáp Bà Nà Hill, phía Đông dự án là bán đảo Sơn Trà."
66f90a738ac175583333ec40,Khu Đô Thị,The Koradise: Phân khu shophouse tại Meyhomes Capital Phú Quốc,đường Trần Hưng Đạo,TP. Phú Quốc,Công ty Cổ phần Bất động sản Tập đoàn Tân Á Đại Thành (Meyland),Đang mở bán,chưa cập nhật,11/07/2022 1:15 PM,chưa cập nhật,chưa có đánh giá,"The Koradise là phân khu thuộc Khu đô thị Meyhomes Capital Phú Quốc, có vị trí nằm tại đường Trần Hưng Đạo, thị trấn An Thới, huyện Phú Quốc, tỉnh Kiên Giang. Dự án còn nằm trên 4 trục đường giao thông huyết mạch của thành phố Phú như đường ĐT 975, ĐT 46, đường kết nối Đông Tây giao cắt với ĐT 975 đi ra các quảng trường biển."
66f90a788ac175583333ec41,Căn hộ chung cư,Apec Mandala Grand: Dự án chung cư tại Phú Yên,Ngã tư Nguyễn Hữu Thọ và Đại Lộ Hùng Vương,thành phố Tuy Hòa,Công ty Cổ phần Châu Á Thái Bình Dương - Apec Group,Đang mở bán,4514.5,01/12/2022 4:48 PM,chưa cập nhật,chưa có đánh giá,"Dự án Chung cư Apec Mandala Grand Phú Yên có vị trí nằm tại ngã tư Nguyễn Hữu Thọ và Đại Lộ Hùng Vương, thành phố Tuy Hòa, tỉnh Phú Yên. Dự án Chung cư Apec Mandala Grand Phú Yên có phía Nam tiếp giáp với trụ sở viễn thông quân đội Viettel chi nhánh Phú Yên tại phường 9, thành phố Tuy Hòa."
66f90a798ac175583333ec42,Khu Đô Thị,Diamond City: Dự án khu đô thị tại An Giang,Đường Thoại Ngọc Hầu,TP.Long Xuyên,Công ty Cổ phần Tổ chức Nhà Quốc Gia (N.H.O JSC),Đang mở bán,494764.0,01/12/2022 4:45 PM,chưa cập nhật,chưa có đánh giá,"Dự án khu đô thị Diamond City có vị trí nằm tại đường Thoại Ngọc Hầu, phường Mỹ Long, thành phố Long Xuyên, tỉnh An Giang. Dự án Diamond City kết nối với quốc lộ 91 đến Cần Thơ, qua phà Vàm Cống đến tỉnh Đồng Tháp."
66f90a7e8ac175583333ec43,Khu Đô Thị,Nam Hoàng Đồng: Khu đô thị tại Lạng Sơn,Quốc lộ 1A,TP. Lạng Sơn,Công ty Cổ phần Sản xuất và Thương mại Lạng Sơn,Đang mở bán,825000.0,05/07/2022 10:19 AM,500.0,chưa có đánh giá,"Khu đô thị Nam Hoàng Đồng có vị trí tại đường Quốc lộ 1A, xã Hoàng Đồng, thành phố Lạng Sơn, tỉnh Lạng Sơn. Dự án nằm ngay trên trục đường đi cửa khẩu Hữu Nghị và cửa khẩu Tân Thanh, thuận tiện cho việc đi lại, kết nối với các khu chức năng xung quanh."
66f90a988ac175583333ec44,Đất Nền Dự Án,Golden Light - Mang Yang Town: Dự án đất nền tại Gia Lai,Mang Yang,Gia Lai,Công ty TNHH Phú Lợi Hưng,Đang mở bán,chưa cập nhật,01/12/2022 4:43 PM,300.0,chưa có đánh giá,"Dự án đất nền Golden Light - Mang Yang Town có vị trí tại huyện Mang Yang, xã Đăk Djrăng, tỉnh Gia Lai. Dự án Golden Light - Mang Yang Town cách sân bay Pleiku 35 km, cách quốc lộ 19 1,9 km."
66f90a988ac175583333ec45,Đất Nền Dự Án,The Faifo Complex: Dự án đất nền tại Quảng Nam,đường An Dương Vương,TP. Hội An,Công ty Cổ phần đầu tư Nông nghiệp Sài Gòn Thành Đạt,Đang mở bán,446000.0,06/07/2022 9:01 AM,1000.0,chưa có đánh giá,"The Faifo Complex có vị trí tọa lạc tại đường An Dương Vương, phường Thanh Hà, thành phố Hội An, tỉnh Quảng Nam. Dự án nằm ven sông Thu Bồn và nằm ngay khúc giao nhau giữa đường Nguyễn Tất Thành – Trần Thu Đô – An Dương Vương, giúp kết nối thuận tiện đến các khu vực cận."
66f90aaf8ac175583333ec46,Căn hộ chung cư,Lotus Plaza: Dự án nhà ở xã hội tại Tiền Giang,Đường Nguyễn Trung Trực,TP. Mỹ Tho,Công ty Cổ phần Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,Đang mở bán,4387.6,01/12/2022 5:31 PM,chưa cập nhật,chưa có đánh giá,"Dự án Nhà ở xã hội Lotus Plaza có vị trí tại đường Nguyễn Trung Trực, phường 3, thành phố Mỹ Tho, tỉnh Tiền Giang. Dự án Lotus Plaza có vị trí kết nối với trung tâm thành phố Mỹ Tho và quốc lộ 50."
66f90acb8ac175583333ec47,Khu Đô Thị,New Center: Dự án khu đô thị tại Hòa Bình,Ngã tư đường An Dương Vương,phường Thống Nhất,Công ty Cổ phần Phát triển Khu đô thị Thống Nhất,Đang mở bán,270900.0,16/11/2023 3:04 PM,221.0,chưa có đánh giá,"Dự án Khu đô thị Hòa Bình New Center (Khu đô thị Thống Nhất) có vị trí nằm tại ngã tư đường An Dương Vương, phường Thống Nhất, thành phố Hòa Bình. Dự án Hòa Bình New Center có vị trí kết nối với Mường Khến, Thung Nai – Lòng hồ Hòa Bình 10 -15 phút di chuyển."
66f90ad28ac175583333ec48,Đất Nền Dự Án,Bảo Lộc Pearl: Khu biệt thự tại Lâm Đồng,TP. Bảo Lộc,Lâm Đồng,Cổ phần Phát triển Bất động sản Thanh Niên Holdings,Đang mở bán,chưa cập nhật,07/07/2022 8:45 AM,chưa cập nhật,chưa có đánh giá,"Bảo Lộc Pearl là dự án khu biệt thự có vị trí nằm tại phường Lộc Phát, thành Phố Bảo Lộc, tỉnh Lâm Đồng. Dự án nằm cạnh những tuyến đường lớn như Cao Bá Quát, Lý Thường Kiệt, Nguyễn Đình Chiểu thuận tiện di chuyển đến các khu vực lân cận và thành phố Bảo Lộc."
66f90ad88ac175583333ec49,Đất Nền Dự Án,Điền Viên Tịnh Ấn Tây: Dự án khu dân cư tại Quảng Ngãi,Xã Tịnh Ấn Tây,TP. Quảng Ngãi,Công ty TNHH Điền Phú Viên,Đang mở bán,28000.0,01/12/2022 5:27 PM,chưa cập nhật,chưa có đánh giá,"Dự án Điền Viên Tịnh Ấn Tây có vị trí tại xã Tịnh Ấn Tây, thành phố Quảng Ngãi, tỉnh Quảng Ngãi. Dự án Điền Viên Tịnh Ấn Tây kết nối với điểm giao của 3 trục đường lớn, đường Võ Nguyên Giáp, đường Chu Văn An dẫn lên cầu Thạch Bích và đường Nguyễn Văn Linh dẫn lên Quốc lộ."
66f90add8ac175583333ec4a,Đất Nền Dự Án,Green Park Kim Đính: Dự án tại Hải Dương,thôn Phù Tải,Kim Thành,Công ty TNHH Ánh Dương AD – HD,Đang mở bán,38811.0,19/07/2022 2:25 PM,chưa cập nhật,chưa có đánh giá,"Green Park Kim Đính có vị trí nằm tại thôn Phù Tải, xã Kim Đính, huyện Kim Thành, tỉnh Hải Dương. Dự án nằm trên tuyến đường DT 118 liên kết với tuyến đường Quốc lộ 5 và Quốc lộ 10, thuận tiện di chuyển đến các khu vực lân cận."
66f90ae18ac175583333ec4b,Căn hộ chung cư,The Privia: Căn hộ tại quận Bình Tân,158 An Dương Vương,phường An Lạc,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,Đang mở bán,18400.0,04/07/2022 8:35 AM,chưa cập nhật,chưa có đánh giá,"The Privia có vị trí tọa lạc tại 158 An Dương Vương, phường An Lạc, quận Bình Tân, thành phố Hồ Chí Minh. Dự án nằm gần các trục đường lớn như Kinh Dương Vương, Tên Lửa, Võ Văn Kiệt, Lý Chiêu Hoàng và chỉ mất 5 phút di chuyển đến Bến xe Miền Tây."
66f90ae48ac175583333ec4c,Căn hộ chung cư,The Mirae Park: Phân khu căn hộ tại Imperia Smart City,thuộc Khu đô thị Vinhomes Smart City,Nam Từ Liêm,Công ty Cổ phần Tập đoàn MIKGroup Việt Nam (MIKGroup),Đang mở bán,chưa cập nhật,19/07/2022 2:16 PM,chưa cập nhật,chưa có đánh giá,"The Mirae Park là phân khu tại dự án Imperia Smart City, thuộc Khu đô thị Vinhomes Smart City. Dự án nằm trên địa bàn phường Tây Mỗ, quận Nam Từ Liêm, Hà Nội. The Mirae Park được bao quanh bởi các tuyến đường lớn Lê Trọng Tấn, Thăng Long, ĐT72, ĐT70, thuận tiện di chuyển qua các khu vực lân cận trong vùng."
66f90ae78ac175583333ec4d,Căn hộ chung cư,Thủy Tiên Sky Villas: Dự án chung cư tại Hưng Yên,2 lô đất ký hiệu TRT-05 và TRT-06 khu nhà phố Thuỷ Nguyên Ecopark,huyện Thủy Nguyên,Công ty Cổ phần Tập đoàn Ecopark,Đang mở bán,5.242,01/12/2022 4:50 PM,chưa cập nhật,chưa có đánh giá,"Dự án Chung cư Thủy Tiên Sky Villas có vị trí nằm tại 2 lô đất, ký hiệu TRT-05 và TRT-06 khu nhà phố Thuỷ Nguyên Ecopark, huyện Thủy Nguyên, tỉnh Hưng Yên. Dự án Chung cư Thủy Tiên Sky Villas có vị trí đối lập nhau trên trục đường Marina với trung tâm là tổ hợp dự án liền kề Thủy Trúc."
66f90aec8ac175583333ec4e,Khu Đô Thị,Sao Mai Tây Khánh 4+5: Dự án Khu đô thị mới tại An Giang,TP.Long Xuyên,An Giang,Tập đoàn Sao Mai An Giang,Đang mở bán,620000.0,01/12/2022 4:41 PM,chưa cập nhật,chưa có đánh giá,"Dự án Khu đô thị Sao Mai Tây Khánh 4+5 An Giang có vị trí tại phường Mỹ Hòa, thành phố Long Xuyên, tỉnh An Giang. Dự án Sao Mai Tây Khánh 4+5 có phía Đông Bắc và Tây Bắc giáp đất dân cư hiện trạng, phía Đông Nam giáp khu dân cư Tây, đại học An Giang mở rộng và đường Lý Thái Tổ nối dài."
66f90af08ac175583333ec4f,Căn hộ chung cư,Summit Hoài Thanh: Dự án chung cư tại Đà Nẵng,Thửa đất số 65,TBĐ 42 đường Hoài Thanh,Công ty TNHH Đầu tư The Moon,Đang mở bán,1129.7,01/12/2022 5:05 PM,chưa cập nhật,chưa có đánh giá,"Dự án Chung cư Summit Hoài Thanh Đà Nẵng có vị trí tại thửa đất số 65, tuyến đường Hoài Thanh, phường Mỹ An, quận Ngũ Hành Sơn, thành phố Đà Nẵng. Dự án Summit Hoài Thanh Đà Nẵng cách trường Đại học Kinh tế - Đại học Đà Nẵng 600 m, cách trung tâm hành chính thành phố Đà Nẵng 5,5 km…"
66f90af38ac175583333ec50,Căn hộ chung cư,H&amp;A Residence: Dự án tòa nhà căn hộ tại Đà Nẵng,Lô 05 A19,đường Võ Văn Kiệt,Công ty Cổ phần Đầu tư Bất động sản H&A,Đang mở bán,1200.0,01/12/2022 5:03 PM,750.0,chưa có đánh giá,"Dự án Tòa nhà căn hộ H&A Residence Đà Nẵng có vị trí tại lô 05 A19, đường Võ Văn Kiệt, phường Phước Mỹ, quận Sơn Trà, thành phố Đà Nẵng. Dự án H&A Residence cách trung tâm hành chính thành phố Đà Nẵng 3,9 km, cách bãi biển Mỹ Khê 1,2 km, cách chợ Phước Mỹ 800 m."
66f90af58ac175583333ec51,Nhà Phố - Biệt Thự,The Aqua: Phân khu biệt thự tại Waterpoint,đường ĐT 824,Bến Lức,Công ty Cổ phần Đầu tư Nam Long,Đang mở bán,chưa cập nhật,09/11/2022 4:20 PM,chưa cập nhật,chưa có đánh giá,"The Aqua là một phân khu thuộc dự án Waterpoint, dự án có vị trí nằm tại đường ĐT 824, xã An Thạnh, huyện Bến Lức, tỉnh Long An. Dự án The Aqua nằm trên tuyến đường trọng điểm, thuận tiện di chuyển đến, Quốc lộ 1, cao tốc Sài Gòn – Trung Lương và huyện Đức Hòa với hai mặt giáp sông Vàm Cỏ Đông."
66f90af78ac175583333ec52,Căn hộ chung cư,Handico 30 A1: Dự án chung cư tại Nghệ An,Đại lộ Lê Nin,xóm 20,Tổng Công ty Đầu tư và Phát triển nhà Hà Nội (Handico),Đang mở bán,731.3,01/12/2022 4:59 PM,chưa cập nhật,chưa có đánh giá,"Dự án Chung cư Handico 30 A1 thuộc dự án khu nhà ở chung cư phía đông đại lộ Lê Nin, xóm 20, xã Nghi Phú, thành phố Vinh, tỉnh Nghệ An. Dự án Chung cư Handico 30 A1 cách thành phố Vinh 3 km, cách sân bay Vinh 3 km…"
66f90af98ac175583333ec53,Khu Đô Thị,Ngọc Bảo Viên: Dự án khu đô thị tại Quảng Ngãi,Đường Lê Lợi,TP. Quảng Ngãi,Công ty Cổ phần Hạ tầng và Bất động sản Việt Nam,Đang mở bán,312920.0,01/12/2022 4:58 PM,688.0,5.0,"Dự án Khu đô thị Ngọc Bảo Viên có vị trí tại tọa lạc tại đường Lê Lợi, phường Nghĩa Lộ thành phố Quảng Ngãi, tỉnh Quảng Ngãi. Dự án Khu đô thị Ngọc Bảo Viên nằm giữa các trục đường chính như Huỳnh Thúc Kháng, Phan Đình Phùng..."
66f90afc8ac175583333ec54,Bất Động Sản Nghỉ Dưỡng,Le Palmier Hồ Tràm: Dự án tại Bài Rịa Vũng Tàu,ấp Hồ Tràm,Xuyên Mộc,Công ty Cổ phần Đông Tây Land,Đang mở bán,17417.0,01/07/2022 9:25 AM,chưa cập nhật,chưa có đánh giá,"Le Palmier Hồ Tràm có vị trí tại ấp Hồ Tràm, huyện Xuyên Mộc, tỉnh Bà Rịa Vũng Tàu. Dự án còn đón đầu các công trình hạ tầng kết nối liên vùng, điển hình như cao tốc Bến Lức – Long Thành, cao tốc Dầu Giây – Phan Thiết, cao tốc Biên Hòa – Vũng Tàu, sân bay Phan Thiết, sân bay Quốc tế Long Thành, hệ thống cảng biển Quốc tế Thị Vải – Cái Mép."
66f90afe8ac175583333ec55,Căn hộ chung cư,The Win City: Khu căn hộ tại Long An,tỉnh Lộ 10,Đức Hòa,Công ty Cổ phần Địa ốc Thắng Lợi (Thắng Lợi Group),Đang mở bán,120000.0,01/07/2022 5:08 PM,chưa cập nhật,chưa có đánh giá,"The Win City có vị trí nằm tại tỉnh Lộ 10, xã Đức Hòa Hạ, huyện Đức Hòa, tỉnh Long An. Dự án nằm gần kề KCN Tân Đô và được bao bọc bởi các tuyến đường lớn như N2, DT10, DT830, DT824, thuận tiện di chuyển qua các vùng lân cận trong khu vực."
66f90b008ac175583333ec56,Khu Đô Thị,Khang Thịnh Riverside: Dự án khu dân cư tại Quảng Nam,Thị trấn Núi Thành,Núi Thành,Công ty MTV An Hòa,Đang mở bán,140000.0,01/12/2022 4:55 PM,300.0,chưa có đánh giá,"Dự án Khu dân cư Khang Thịnh Riverside có vị trí tại thị trấn Núi Thành, huyện Núi Thành, tỉnh Quảng Nam. Dự án Khang Thịnh Riverside có phía Bắc giáp sông Bến Ván, phía Nam giáp khu tái định cư Tam Quang 2, phía Đông giáp khu đô thị Bắc Núi Thành, phía Bắc giáp khu dân cư thị trấn Núi Thành 1."
66f90b038ac175583333ec57,Khu Đô Thị,Sala Điện Thắng: Dự án khu đô thị tại Quảng Nam,Khu dân cư Hồ Biện Trên,TX. Điện Bàn,Trung tâm phát triển quỹ đất Thị xã Điện Bàn,Đang mở bán,chưa cập nhật,01/12/2022 4:53 PM,chưa cập nhật,chưa có đánh giá,"Dự án Khu đô thị Sala Điện Thắng có vị trí nằm tại khu dân cư Hồ Biện Trên, xã Điện Thắng Bắc, thị xã Điện Bàn, tỉnh Quảng Nam. Dự án Sala Điện Thắng có phía Bắc giáp với thành phố Đà Nẵng, phía Đông giáp với quốc lộ 1A, phía Tây giáp với trục giao thông thị xã Điện Bàn, khu công nghiệp Trảng Nhật, phía Nam giáp với UBND."
66f90b058ac175583333ec58,Đất Nền Dự Án,Rubik Bảo Lộc: Khu dân cư tại Lâm Đồng,đường liên xã Lộc An – Lộc Đức,Bảo Lâm,Công ty Cổ Phần Đầu tư Địa ốc Rubik Corp,Đang mở bán,7000.0,07/07/2022 8:31 AM,chưa cập nhật,chưa có đánh giá,"Rubik Bảo Lộc có vị trí nằm tại trung tâm xã Lộc An, huyện Bảo Lâm, tỉnh Lâm Đồng. Từ dự án chỉ cách Quốc lộ 20 3 phút di chuyển và cách trung tâm thành phố Bảo Lộc 5,1 km, thuận tiện giao thoa đến các vùng lân cận."
66f90b078ac175583333ec59,Khu Đô Thị,Marina City Mũi Né: Dự án khu phức hợp tại Phan Thiết,Đường ĐT 716,TP.Phan Thiết,Công ty Cổ phần Đầu tư Địa ốc Nova (Novaland),Đang mở bán,6000000.0,01/12/2022 4:51 PM,chưa cập nhật,5.0,"Dự án Marina City Mũi Né có vị trí nằm tại đường ĐT 716 phường Mũi Né, thành phố Phan Thiết, tỉnh Bình Thuận. Dự án Marina City Mũi Né có vị trí liên kết đến các tuyến đường huyết mạch như quốc lộ 1A, đường ĐT 719, quốc lộ 28, tuyến tàu lửa 5 sao Sài Gòn đi Phan Thiết."
66f90b0b8ac175583333ec5a,Bất Động Sản Nghỉ Dưỡng,Bến En: Khu du lịch nghỉ dưỡng tại Thanh Hóa,Như Thanh,Thanh Hóa,Công ty Cổ phần Tập đoàn Mặt Trời (Sun Group),Đang mở bán,1.492E7,19/07/2022 2:01 PM,9990.0,chưa có đánh giá,"Khu du lịch nghỉ dưỡng Bến En có vị trí tại huyện Như Thanh, tỉnh Thanh Hóa. Dự án nằm trong khu vực Vườn quốc gia Bến En, cách thành phố Thanh Hóa 45 km về phía Tây Nam."
66f90b0d8ac175583333ec5b,Căn hộ chung cư,Cadia Quy Nhơn: Căn hộ tại Bình Định,số 1 Ngô Mây,TP.Quy Nhơn,Công ty Cổ phần Phát triển Bất Động Sản Phát Đạt,Đang mở bán,5246.0,07/12/2022 4:53 PM,chưa cập nhật,3.0,"Cadia Quy Nhơn có vị trí tọa lạc tại số 1 Ngô Mây, phường Nguyễn Văn Cừ, thành phố Quy Nhơn, tỉnh Bình Định. Khu vực dự án được xây dựng tại vòng xoay ngã 5 nơi giao thoa của các trục đường nội đô sầm uất như An Dương Vương, Nguyễn Tất Thành, Xuân Diệu, Diên Hồng và Ngô Mây."
66f90b0f8ac175583333ec5c,Khu Đô Thị,Hiệp Trường Phát: Dự án Khu dân cư tại Long An,đường Nguyễn Thiện Khiêm,Đức Hòa,Công ty TNHH Sản xuất Kinh doanh Hai Thành,Đang mở bán,45000.0,01/12/2022 4:39 PM,chưa cập nhật,chưa có đánh giá,"Dự án Khu dân cư Hiệp Trường Phát có vị trí tại đường Nguyễn Thiện Khiêm, xã Tân Mỹ, huyện Đức Hoà, tỉnh Long An. Dự án Khu dân cư Hiệp Trường Phát cách khu công nghiệp Đức Hòa 3 khoảng 1 km, cách trung tâm thị trấn Củ Chi chỉ 5 phút di chuyển."
66f90b138ac175583333ec5d,Bất Động Sản Nghỉ Dưỡng,Felicity Phú Quốc: Dự án tại Kiên Giang,bãi Ông Lang,TP. Phú Quốc,Công ty Cổ phần Ngôi sao Cửa Dương,Đang mở bán,516200.0,29/06/2022 8:10 AM,chưa cập nhật,chưa có đánh giá,"Felicity Phú Quốc có vị trí nằm tại bãi Ông Lang, xã Cửa Dương và xã Cửa Cạn, thành phố Phú Quốc, tỉnh Kiên Giang. Từ dự án chỉ cách trung tâm thị trấn Dương Đông chưa đến 10 km và cách sân bay Phú Quốc khoảng 20 km di chuyển."
66f90b178ac175583333ec5e,Đất Nền Dự Án,Da Naur Villas Homestay: Khu nghỉ dưỡng tại Lâm Đồng,thôn Đức Giang 1,Bảo Lâm,Công ty CP Đầu tư và Phát triển Địa ốc Thiên Phúc,Đang mở bán,50000.0,22/06/2022 10:19 AM,chưa cập nhật,chưa có đánh giá,"Da Naur Villas Homestay có vị trí tại thôn Đức Giang 1, xã Lộc Đức, huyện Bảo Lâm, thành phố Bảo Lộc, tỉnh Lâm Đồng. Từ đây có thể di chuyển 15 phút đến trung tâm thành phố Bảo Lộc, cách thành phố Đà Lạt khoảng 110 km, cách thành phố Hồ Chí Minh khoảng 200 km."
66f90b1c8ac175583333ec5f,Khu Đô Thị,Flower World: Dự án Tổ hợp đô thị - Du lịch tại Sa Đéc,phường An Hòa,TP.Sa Đéc,Công ty Cổ phần Tập đoàn Everland,Đang mở bán,3630000.0,01/12/2022 4:18 PM,chưa cập nhật,chưa có đánh giá,"Dự án Flower World Sa Đéc có vị trí nằm tại phía Tây Bắc khu trung tâm thành phố Sa Đéc, phường An Hòa, thuộc địa phận xã Tân Quy Tây và Tân Phú Đông, tỉnh Đồng Tháp. Dự án Flower World Sa Đéc đối diện với làng hoa cổ Tân Quý Đông qua sông Sa Đéc."
66f90b1e8ac175583333ec60,Khu Đô Thị,Cà Mau New City: Dự án Khu đô thị tại Cà Mau,số 127 Trần Hưng Đạo,TP. Cà Mau,Công ty Cổ phần Thương mại Phát triển Sài Gòn 268,Đang mở bán,1940000.0,01/12/2022 4:22 PM,1352.0,chưa có đánh giá,"Dự án Khu đô thị Cà Mau New City có vị trí tại mặt tiền số 127 Trần Hưng Đạo, phường Tân Thành, thành phố Cà Mau, tỉnh Cà Mau. Dự án Khu đô thị Cà Mau New City cách Công viên Hùng Vương 4,3 km, cách nhà thiếu nhi tỉnh Cà Mau 3,5 km…"
66f90b208ac175583333ec61,Khu Đô Thị,Gia Lai New City: Dự án Khu đô thị tại Chư Prông,đường tỉnh lộ 665 (DT 675),Chư Prông,Phòng Kinh tế và Hạ tầng Huyện Chư Prông,Đang mở bán,300000.0,01/12/2022 4:24 PM,chưa cập nhật,chưa có đánh giá,"Dự án Khu đô thị Gia Lai New City có vị trí tại mặt tiền đường tỉnh lộ 665 (DT 675), thuộc địa phận xã Ia Tôr, huyện Chư Prông, tỉnh Gia Lai. Dự án Gia Lai New City kết nối đến các tuyến đường như quốc lộ 14, quốc lộ 19, quốc lộ 25, tỉnh lộ 663..."
66f90b248ac175583333ec62,Loại Hình Khác,WTC Tower: Tòa nhà Thương mại – Văn phòng – Dịch vụ tại Bình Dương,đường Hùng Vương,TP. Thủ Dầu Một,Công ty Đầu tư và Phát triển Công nghiệp (Becamex IDC Corp),Đang mở bán,24494.0,23/06/2022 9:11 AM,chưa cập nhật,chưa có đánh giá,"WTC Tower có tên đầy đủ là World Trade Center Tower tọa lạc tại vị trí mặt tiền đường Hùng Vương, phường Hòa Phú, thành phố Thủ Dầu Một, tỉnh Bình Dương. Dự án nằm gần các trục đường lớn như Nguyễn Văn Linh, Hùng Vương, Võ Văn Kiệt, ĐT 741 thuận tiện di chuyển đến các khu vực trong vùng."
66f90b278ac175583333ec63,Khu Đô Thị,Dic Victory City: Khu đô thị tại Hậu Giang,đường Võ Nguyên Giáp,TP.Vị Thanh,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng (DIC Corp),Đang mở bán,834600.0,24/06/2022 8:40 AM,1221.0,chưa có đánh giá,"Dic Victory City có vị trí nằm tại phường 4, thành phố Vị Thanh, tỉnh Hậu Giang. Dự án tiếp giáp với nhiều tuyến giao thông quan trọng, vùng tiếp giáp của dự án về phía Bắc là đường 19/8 nối dài, về phía Tây là đại lộ Võ Nguyên Giáp, phía Đông là tuyến kênh Điểm Tựa và khu đất dân cư, phía Nam là tuyến kênh Xáng Xà No và khu đất dân cư."
66f90b2a8ac175583333ec64,Đất Nền Dự Án,Pinecone Village: Khu biệt thự nghỉ dưỡng tại Lâm Đồng,đường thôn 5,Bảo Lâm,Công ty Cổ phần Gia Hưng Land,Đang mở bán,20000.0,24/06/2022 3:28 PM,chưa cập nhật,chưa có đánh giá,"Pinecone Village có vị trí tại mặt tiền đường thôn 5, xã B'Lá, huyện Bảo Lâm, tỉnh Lâm Đồng. Dự án nằm gần kề đường ĐT 725, thuận tiện di chuyển đến các vùng lân cận và chỉ mất 30 phút để đến thành phố Bảo Lộc."
66f90b2e8ac175583333ec65,Bất Động Sản Nghỉ Dưỡng,The Phoenix South: Phân khu tại dự án Aqua City Đồng Nai,Khu đô thị Aqua City,TP.Biên Hòa,Công ty Cổ phần Đầu tư Địa ốc Nova (Novaland),Đang mở bán,2860000.0,01/12/2022 4:30 PM,chưa cập nhật,chưa có đánh giá,"Dự án Phân khu The Phoenix South có vị trí tại khu đô thị Aqua City, xã Long Hưng, thành phố Biên Hòa, tỉnh Đồng Nai. Dự án Phân khu The Phoenix South kết nối đến trung tâm thành phố Hồ Chí Minh 30 phút, trung tâm thành phố Biên Hòa 10 phút…"
66f90b308ac175583333ec66,Khu Đô Thị,Golden City: Dự án Khu đô thị mới tại An Giang,TP.Long Xuyên,An Giang,Công ty Cổ phần Dịch vụ và Thương mại Đông Á,Đang mở bán,489199.97,01/12/2022 4:35 PM,chưa cập nhật,chưa có đánh giá,"Dự án Khu đô thị Golden City An Giang có vị trí tại phường Mỹ Hòa, thành phố Long Xuyên, tỉnh An Giang. Dự án Golden City An Giang nằm cạnh ngã ba giao lộ Nguyễn Hoàng và Nguyễn Thái Học, kết nối linh hoạt với các khu vực quan trọng của tỉnh An Giang."
66f90b348ac175583333ec67,Khu Đô Thị,Khu đô thị ven Sông Trới: Dự án tại Quảng Ninh,Quảng Ninh,,Công ty Cổ phần Đầu tư Văn Phú - Invest,Đang mở bán,868900.0,01/12/2022 4:37 PM,3160.0,chưa có đánh giá,"Dự án Khu đô thị ven sông Trới có vị trí tại thị trấn Trới, huyện Hoành Bồ, tỉnh Quảng Ninh. Dự án Khu đô thị ven sông Trới kết nối với đường quốc lộ 279, trung tâm thành phố Hạ Long và CT09 (Cao tốc Hà Nội – Móng Cái)."
66f90b368ac175583333ec68,Khu Đô Thị,Palmy Diamond Vạn Phúc: Tổ hợp nhà phố tại Hà Đông,đường Vạn Phúc,Hà Đông,Công ty TNHH Đầu tư Xây dựng và Thương mại An Thái,Đang mở bán,6000.0,28/06/2022 4:17 PM,chưa cập nhật,chưa có đánh giá,"Palmy Diamond Vạn Phúc có vị trí tại đường Vạn Phúc, phường Vạn Phúc, quận Hà Đông, thành phố Hà Nội. Dự án nằm cạnh ngã tư Vạn Phúc, sở hữu 2 mặt tiền dọc trục đường Tố Hữu và đường Chu Văn An, tiếp giáp các khu đô thị hiện hữu, đặc biệt nằm gần tuyến tàu điện trên cao thuận tiện cho việc giao thương hàng hóa và di chuyển vào trung tâm thành phố cũng như liên kết đi các tỉnh lân cận."
